43500
56613.77487
73680.90817
95893.20338
124801.7524
162425.2486
211390.953
275118.1568
358056.9516
465998.9804
606481.8706
789315.5881
1027267.471
1336953.778
1740000.005
1740000
1273170.732
912439.0244
623853.6585
424390.2439
424390.2439
43500
43500
