43.5,43.5
56.61377487,56.61377487
73.68090817,73.68090817
95.89320338,95.89320338
124.8017524,124.8017524
162.4252486,162.4252486
211.390953,211.390953
275.1181568,275.1181568
358.0569516,358.0569516
465.9989804,465.9989804
606.4818706,606.4818706
789.3155881,789.3155881
1027.267471,1027.267471
1336.953778,1336.953778
1740.000005,1740.000005
1740,1740
1273.170732,1273.170732
912.4390244,912.4390244
623.8536585,623.8536585
424.3902439,424.3902439
43.5,424.3902439
43.5,43.5
,43.5
